epoch,ae_loss,rec_loss,commit_loss,vq_loss,lpips_loss,wasserstein_loss,d_loss,g_loss,perplexity,codebook_utilization,quant_1,quant_2,quant_3,quant_4,quant_5,quant_6,quant_7,quant_8,quant_9,quant_10
79,0.25932899513196594,0.07095518511730237,0.006146055602744877,0.02612073620910937,0.1622249466049802,0.06565167877018015,0.0,0.3990212613955522,7116.800387763278,0.9338690789191277,0.31561868127449094,0.27369987069468793,0.22652314652453412,0.1832611240146361,0.1533743618499665,0.1273841561387965,0.09803209331009415,0.08093925677376353,0.06612887267610092,0.02612073620910937
80,0.2594515989387865,0.07097039546394524,0.0061670561660517815,0.026209988692713963,0.16219522340066267,0.0660352363309144,0.0,0.39801836706998145,7112.644820999313,0.9339664445255266,0.31491603655911193,0.27307133807804124,0.22606663198479804,0.18305179736007265,0.15331077103540575,0.12742143559641453,0.09816353321894185,0.0811286955225817,0.0663281951932025,0.026209988692713963
81,0.2584201245408355,0.07072797827013247,0.006127626097832735,0.026042410892335485,0.1616692596521133,0.0652962621274121,0.0,0.3969712781927961,7114.043066227392,0.9338870764652014,0.3136324631425487,0.2719721475909481,0.2251658144069242,0.18237987081537316,0.15283748188189097,0.12700926678957958,0.09775763110090525,0.08074369065927499,0.0659765430859157,0.026042410892335485
82,0.25880205164571385,0.07083174961554262,0.006140300920471931,0.02609627881861759,0.16187345916098292,0.06549841933116153,0.0,0.39659137101400466,7132.124989268544,0.934039328997825,0.31406955399137715,0.27251049483215417,0.22573357776844458,0.18295508093667992,0.15342185891919083,0.12753349443003809,0.09808580356312323,0.08095407270359033,0.06611369379656219,0.02609627881861759
83,0.25846833320873563,0.0707205434230876,0.0061260058140320765,0.026035524682984465,0.16174568653434188,0.06523265578398556,0.0,0.39705182770233016,7137.249171889309,0.9338311834649725,0.3144098462420942,0.2726316318843828,0.22576131895457432,0.1829372573193613,0.1533936770025627,0.12749030829949692,0.09799266564267459,0.08080678315826388,0.06596865268908578,0.026035524682984465
84,0.2580876702736149,0.07066209752781269,0.006117953632313471,0.026001302917716487,0.16150493163874735,0.06498929697870116,0.0,0.40033815850268356,7148.54893543956,0.9340214432377518,0.31571087661461955,0.2736383964181383,0.2264063027533856,0.1832390268207033,0.15347993799618312,0.12747295213105914,0.0979365980177572,0.08072824379081255,0.0658791539337718,0.026001302917716487
85,0.25713030650065494,0.07040009388338515,0.006101498052805334,0.025931366634019567,0.1609558914498095,0.0645591560955886,0.0,0.3958788920234848,7154.697693988954,0.9340040046216804,0.31720354519920907,0.2749760914525706,0.22733093115872952,0.18366093224003202,0.15351122645013063,0.12728662582817096,0.09771546507220129,0.08049638224117485,0.06567603025599059,0.025931366634019567
86,0.2576936145241444,0.07061017840254656,0.006100001295469019,0.02592500546885716,0.16129185095593168,0.06462194314124164,0.0,0.4000502114112561,7153.738952860291,0.9340707408639538,0.31878297669546946,0.2763213257649879,0.22823968614304896,0.18412801904446913,0.1536684873558226,0.1273090895197112,0.09771193477969903,0.08050261055811858,0.06568653938179705,0.02592500546885716
87,0.2568773008582793,0.07049288797864328,0.006090182898013474,0.025883277216346274,0.16069330796326473,0.06432137625366995,0.0,0.39848278359179096,7146.632344787374,0.9340415647178343,0.31923273031091515,0.2767460693369855,0.22848955533661686,0.18427093100525957,0.15367010265807093,0.12718081861843555,0.09755292072237193,0.08036379974621993,0.06557673059622228,0.025883277216346274
88,0.255861470359804,0.07013280244864824,0.006070178502747591,0.025798258603628957,0.16017087071369857,0.06394703194990263,0.0,0.4010978668600648,7151.244966947115,0.9341213799221612,0.3200479286821771,0.2772396582386869,0.22873721203524552,0.18430807621596934,0.1535822426279386,0.12700562087662054,0.09731482213615497,0.08011033922270104,0.06535455879274306,0.025798258603628957
89,0.2558950890442391,0.07029518712953334,0.006078871601557994,0.02583520431003291,0.15998157116519662,0.06411838410729236,0.0,0.39864340342663146,7143.561877575549,0.9340611272679143,0.3193594562810856,0.2768087087424247,0.22840365292606774,0.18408513715961478,0.15349119246661008,0.12701156368349498,0.09738578995341783,0.08019672601650922,0.06542818605790644,0.02583520431003291
90,0.2566957501319302,0.07043953347719197,0.006120489085529804,0.026012078528002504,0.1603653554842149,0.06488115891077362,0.0,0.3982348641305616,7136.88497131124,0.9341827504364125,0.31877393889558187,0.2763954426670249,0.22824493214324282,0.1841942902668055,0.15376083075236052,0.12739173492123357,0.09781355872040703,0.0806402101457774,0.06583659404090472,0.026012078528002504
91,0.25645364346085014,0.07042470967376625,0.0061081153649372825,0.025959490279875177,0.16019879357937056,0.06472206095936316,0.0,0.3972627541302761,7134.399998926854,0.9339401748154189,0.3186945639577977,0.2762247623650582,0.22804684590398175,0.1839954145116247,0.15362198435234062,0.12726040260914045,0.09768770418160565,0.08053207731781861,0.06575570198205802,0.025959490279875177
92,0.274041123906553,0.07168768545537642,0.006127104975944965,0.026040196128789977,0.16160451678129342,0.06498405072606091,0.426431404146956,0.2571523714989817,7123.248968885931,0.9340696230039491,0.3163360446254849,0.2745130973639506,0.22687280890378322,0.18329079700258624,0.15329526572218743,0.1271761665768894,0.09772828446476015,0.08064612020284702,0.06589930832058519,0.026040196128789977
93,0.27052617370536475,0.07773447118617677,0.006225597723165438,0.02645879030063912,0.1709420898785958,0.06695250795656071,1.0011948915846618,-0.022220736686754356,7060.050949376145,0.9338793632311698,0.31165713781402227,0.2706096391210626,0.22396363124196783,0.18158291918890818,0.15257988512625187,0.1272350464139011,0.09838639130140399,0.08152959192847158,0.06679128029216559,0.02645879030063912
94,0.27326131680291216,0.07877501188999131,0.006241343767064941,0.026525710927725057,0.1723380092081133,0.06724265088146422,1.003794136501494,-0.0312936465585493,7042.660117795615,0.9337911640768086,0.31073961977338616,0.2697591680091816,0.22324161329767206,0.18109826536187323,0.1523469581435888,0.12723615101023472,0.09853388729331257,0.08172047475264185,0.0669693221771346,0.026525710927725057
95,0.27318974693507064,0.07886261192761061,0.006274537239633091,0.026666783222812653,0.17163781644332976,0.0678993034289106,0.997179702088073,-0.051705242247153164,7043.616921002175,0.9338532053070627,0.3115531890601902,0.27038764295888035,0.2237027680480873,0.18152483721901647,0.1526913657620713,0.1275903351686813,0.09889057432830116,0.08205099094099615,0.06724763207901747,0.026666783222812653
96,0.2745950316989815,0.07882990621221371,0.0062594954419076,0.026602855617446557,0.1712209552853972,0.0675956871660747,0.9967457641175378,-0.026538491764318217,7049.060275011447,0.9339161408253205,0.31235352365961877,0.2710240404138635,0.2242093868963011,0.181716120996318,0.15270532692199226,0.12749124883295415,0.09877871621004392,0.08192674726957366,0.06713566748978017,0.026602855617446557
97,0.27654317010453333,0.0786369681603961,0.006249336628993843,0.026559680642307678,0.1704706757605731,0.0673434758633921,0.9784362834670168,0.03892926441285087,7054.877598800938,0.934049054379865,0.3127584057849842,0.27128118118305344,0.22438874480488535,0.1817603891804105,0.15261648415209172,0.12734152465349152,0.09862398337095211,0.08178752184514598,0.06702242402066459,0.026559680642307678
98,0.2749597802758217,0.07812537851951498,0.0062345283476110454,0.026496745461782257,0.16944878963214574,0.06694936877177966,0.9578764482295556,0.06243034855517194,7058.387088090945,0.9342182983845582,0.3132908379201924,0.2717459709980549,0.22470041301660923,0.1818759778425807,0.15257752823196488,0.12723008932156876,0.09850203764416796,0.08164829366427638,0.06688265612983442,0.026496745461782257
99,0.2742440192909031,0.07789353304457315,0.006238088549895983,0.026511876332153985,0.16852791006966825,0.0670747654273724,0.9485355740065103,0.08704314048252974,7051.312359596784,0.9341770493503891,0.3131377605837343,0.2715695794576254,0.22448421119551956,0.1816694554446381,0.1524484735869226,0.12713803053448053,0.09848229869545161,0.08166554178564976,0.06690978494237412,0.026511876332153985
100,0.2746993598865939,0.07813704177573487,0.006246648036325589,0.026548254095536447,0.16878317831418452,0.06720887798638571,0.9260579915273757,0.10469364332920665,7042.936664735004,0.93398924886962,0.3130252200277734,0.2713497885854253,0.22435004875445977,0.18161874062521555,0.15242264575355655,0.12714202732066096,0.09852167958523328,0.08173585197318604,0.06699198167157042,0.026548254095536447
101,0.2742710269632794,0.077725009481003,0.006248077032268866,0.02655432736262297,0.16837679119883003,0.06723386774542349,0.9149283773296482,0.13158662636992913,7044.776685554029,0.9341956058264652,0.3122784325054714,0.2709564305159635,0.22409037115809682,0.18141953767219307,0.15229192619031165,0.12706952629399387,0.09851004817819857,0.08176118224149659,0.06702423945833476,0.02655432736262297
102,0.27389553366672426,0.07768042030788604,0.006258728292228265,0.026599595162867407,0.1678965647906174,0.0674188184951033,0.8967654612256494,0.15603254795223287,7037.759378398295,0.9341422839042468,0.31193364190531303,0.27078969099801103,0.22395577800252062,0.1813416410605986,0.15224732627798787,0.12707816681145748,0.09856003027532127,0.08183179585597454,0.06710579389562973,0.026599595162867407
103,0.2736118149025973,0.07759454374239122,0.006269447349400802,0.026645151164805713,0.1676203347333185,0.06747574629364433,0.880994920656358,0.16893417411718362,7040.5465253333905,0.9341231684981685,0.31212269932359127,0.2708427609104813,0.22394595988395014,0.18132326219763076,0.1522902874992444,0.12713883059856657,0.09859992020623588,0.08188753524597311,0.067159393317861,0.026645151164805713
104,0.2732145505455824,0.0773889881050412,0.006254905131184957,0.026583346814572157,0.16726747698290445,0.06725259800015133,0.8626642791561154,0.20673034080047709,7043.775588262649,0.9339928260216346,0.3115458031058748,0.270457923303157,0.2237246572261765,0.18120256726776723,0.15219650237442373,0.1270536004869274,0.09851720769490514,0.08180299761531117,0.06707111991696306,0.026583346814572157
105,0.2732235931760662,0.07745469151399074,0.006264489938099033,0.026624082130526666,0.16708603444007727,0.06745210489865407,0.8451213531550907,0.22979023395896797,7045.083217075893,0.9340120532137134,0.31146246631503544,0.27048224543695487,0.22383998918445994,0.18140056803003773,0.15241241195808836,0.12721517334108826,0.09862443046037093,0.08188253417338207,0.06714916807145645,0.026624082130526666
106,0.2727288155929073,0.07719101018575958,0.006265404592387569,0.026627969552827625,0.1668254664038127,0.06746234576944467,0.8271059183738171,0.256973869690924,7045.982123182806,0.9339426341074291,0.311662372761157,0.27068779718526553,0.22405306768395525,0.18166234903719836,0.15268030208654892,0.12742923294286151,0.09871242951342474,0.08189734087868052,0.0671455809375742,0.026627969552827625
107,0.27160825913314857,0.07691915304614948,0.0062360922804259224,0.026503392130191074,0.16613729644716876,0.0669278999647269,0.8114264386914152,0.2716164400448805,7049.703224265969,0.9340322864797962,0.3116466543285838,0.2705399425693484,0.22382944030857785,0.18139571704707302,0.15239583340647456,0.12712468261465484,0.09840777197054454,0.08161089638923551,0.06688736967960775,0.026503392130191074
108,0.2715282006250633,0.07692470205026669,0.006233253372976413,0.026491326836002617,0.16608721034212426,0.0668501813892589,0.7944359789182852,0.2880177332056156,7048.51512777587,0.9338639367631066,0.3116083710075735,0.2704781959235886,0.22373559184017636,0.1812384001937978,0.1522357879486276,0.12699192756916577,0.0983314702471534,0.08156860638887455,0.06686973792156238,0.026491326836002617
109,0.2717903234037288,0.07697226234026007,0.00627289081739446,0.02665978594045172,0.16598626867537097,0.06759327700559473,0.7703622618874351,0.31426807436256265,7040.718517485119,0.9338746682191507,0.31163165071508386,0.2706501718078341,0.22401169324532533,0.1816176495381764,0.15264449686139495,0.12741859830342805,0.09876256569837913,0.08197352085467223,0.06723433135984799,0.02665978594045172
110,0.2712320687297063,0.07667723897121329,0.00625842867842142,0.026598321867513132,0.1656782478094101,0.0672159951603238,0.7501417841666784,0.36005897235445977,7042.907026241987,0.9338567824590773,0.31151360764608277,0.2704780399799347,0.2238831755060416,0.18146871674410153,0.15250166745740415,0.12726498825045732,0.09861069399140257,0.08183746135387665,0.0671126981344306,0.026598321867513132
111,0.27029919919076856,0.07651219818563688,0.006246839186019731,0.02654906642033067,0.16514019193230095,0.06704107248957777,0.7314434822225745,0.3682940338145312,7048.868359911573,0.9340055696256868,0.31152024210154355,0.270377122766369,0.22380390484909435,0.18143848927466424,0.15251197382098153,0.12725099064273276,0.09853038931395108,0.08173375028175311,0.06700166005081747,0.02654906642033067
112,0.2700300273714048,0.07631018730528626,0.0062387309304946835,0.026514606458227057,0.1649993081669231,0.06689235859383376,0.721640883511676,0.4001628654845223,7054.407534197573,0.9340664929959364,0.3114598499877112,0.27029321924015715,0.2236441581240504,0.18129518527141858,0.15241456195548342,0.12716872380166264,0.09845425394592268,0.081643033881873,0.06691550141398286,0.026514606458227057
113,0.27023619356063694,0.07647504182634773,0.006243099949762717,0.026533174683295545,0.16487248965126255,0.06700997560834274,0.6904393707439577,0.44136797167845204,7055.184727707188,0.9340320629077953,0.3103616971781839,0.2695225640421822,0.22327454074289335,0.18121197140151327,0.15247626029528105,0.12730524997353118,0.09856451953669171,0.08171320838969706,0.06696318188893707,0.026533174683295545
114,0.2693396739033989,0.07609280800590149,0.006235253496518557,0.02649982730370192,0.16440221721872741,0.06676293252506754,0.6715639925428799,0.4765294096586141,7059.883454598787,0.9340192075177427,0.31110501622324027,0.2699429210507389,0.2234351560746357,0.18129751206317665,0.1524729107271184,0.12726804503536487,0.09851681091737398,0.08165997253123657,0.06688352178905037,0.02649982730370192
115,0.2692484376413045,0.07626030113780018,0.006241049790659394,0.02652446157384268,0.16412737774543273,0.06687187410945639,0.6514559919253374,0.5061802988472793,7056.806956308666,0.933880592877175,0.3115808958317334,0.27066810292638704,0.22400049442227507,0.1816176366565865,0.15268985877980243,0.12741644123753348,0.09863105922555312,0.08174071310859024,0.0669428660797003,0.02652446157384268
116,0.2691389148161088,0.07605822849677596,0.006237562172687971,0.026509639250981064,0.16415904697044428,0.06689481404456464,0.6279075724847151,0.5424794090550134,7068.561986678686,0.9341037177340888,0.3122048988228753,0.27102424853887314,0.22427624687825368,0.18179499155981638,0.15272866849934225,0.12738895308458326,0.0985856239612286,0.08169471019462789,0.06690391967748548,0.026509639250981064
117,0.2686443807550402,0.07576306564085213,0.006228318821720697,0.026470354898071986,0.16395468635982646,0.06665612986454597,0.5891037271682159,0.609312093850812,7068.923483824118,0.9340878441220238,0.31286063615655724,0.2717791103618049,0.22486413573170758,0.1820517076459123,0.1527855160199242,0.12731738771983991,0.0984981625917412,0.08159746239200616,0.0668146547626008,0.026470354898071986
118,0.2678549061546396,0.07560409912532502,0.006210206169464485,0.026393376103169098,0.16342124820519716,0.0661871017744908,0.5708833525960262,0.6536050648146523,7073.7162191649495,0.9341800675724016,0.313103355603777,0.271922393759965,0.22490669361182622,0.18199126037595037,0.1526597307878973,0.12715717675266686,0.09830754093361861,0.08140508054104044,0.06663626362825488,0.026393376103169098
119,0.26749193788448095,0.07544444528691498,0.00621032163299511,0.026393866855582912,0.16305416784225366,0.0661996640537903,0.5407585843360467,0.7251361668840794,7068.372504936469,0.9340890737680289,0.3136538787311687,0.27246597163624814,0.22535848642116066,0.18231989301386334,0.15286224559222386,0.1272693099419931,0.09837349564273716,0.08143410048423669,0.06663441021445689,0.026393866855582912
120,0.267525495163032,0.075422577832863,0.006233504035206505,0.02649239209504464,0.1630153843771407,0.06673855696132769,0.528933030645271,0.7501090998593343,7073.102179558722,0.9341628525283311,0.31458867136593704,0.27329343792064725,0.22600361914970937,0.18282182692062288,0.1532489517396623,0.12759324962839538,0.09864305393708932,0.08167887465421096,0.06684714366064404,0.02649239209504464
121,0.2665113797718352,0.07516099800502424,0.006206602771551563,0.026378061738370102,0.1623906828599535,0.06602991634345316,0.49199973532568403,0.8142025551296883,7061.59192207532,0.934161399310325,0.3133410442443121,0.2722004436420434,0.22513507151014203,0.1821294176927853,0.1526696951616378,0.12707470128169426,0.09822124654884304,0.0813324897662624,0.06657041498074383,0.026378061738370102
122,0.2662365559092808,0.07511282386087673,0.006210927483062823,0.026396441669118056,0.1620794471094023,0.06614627933382114,0.4686114218481731,0.8748504516648149,7065.7070088928,0.934116684910142,0.3139268467168668,0.2727297142202601,0.22544555628037716,0.182349851389071,0.1528631186474374,0.12720425828145102,0.09829589691790906,0.08138182280319077,0.06660572180845144,0.026396441669118056
123,0.26569426204367874,0.07490959340508604,0.006201268923417717,0.026355392893182707,0.161788549833682,0.06595789755766208,0.46113045948929404,0.8903494705940723,7068.941671853537,0.9342479216746795,0.3137062349708089,0.27244792261839784,0.2252145421046477,0.1821416933294181,0.15267313913111286,0.12705634691285125,0.09816036171419716,0.08126218756149103,0.06651714816689491,0.026355392893182707
124,0.26604421543223516,0.07492011522144189,0.006232479831115121,0.026488039257079907,0.16184642337835753,0.06660091765088476,0.42981843923256075,0.9636039842845383,7067.063944275126,0.9340767773079784,0.3139641820947766,0.2727523851634819,0.2255496334680271,0.18253356423024292,0.15304955769152867,0.12743992885172148,0.09851579994454489,0.08158741817697064,0.06680056480724951,0.026488039257079907
125,0.2651429594709323,0.07450757725607782,0.0062069460705277465,0.02637952075582066,0.16148545879584092,0.0660403886871351,0.3996347988454195,1.0523565417648577,7067.184872581845,0.9341930347484547,0.3133385955959886,0.272229403311953,0.22507916805726705,0.18213172480736897,0.1527068724944478,0.12714123109103123,0.09823892163215103,0.08132562297822792,0.06657499218216309,0.02637952075582066
126,0.2649408811942125,0.07445277729423055,0.006217749701512657,0.026425436238038454,0.16116452440892384,0.06626410960414253,0.3780922133052524,1.111163379036013,7069.901127518315,0.9340406704298306,0.3135911553770631,0.27247433571806756,0.22534513629072314,0.18236561384284017,0.15293235555564091,0.12733711824912727,0.09838793198868032,0.081457697141629,0.06668024033908443,0.026425436238038454
127,0.2649945540578811,0.07444672537592305,0.006220026067952752,0.0264351107487148,0.16116264055827598,0.06630915781353419,0.34257917485503486,1.189191994658062,7062.971400669643,0.9339861188616071,0.31288737004056516,0.27202593914536766,0.2250372813571067,0.1821539384814409,0.15278522009814616,0.1272661159763406,0.09838874508445952,0.08147002778428815,0.06669628804365357,0.0264351107487148
128,0.2641153302548569,0.07403409523350415,0.006216650547275504,0.026420764747884247,0.16076874896720217,0.06624404829500359,0.34572659774031833,1.2217602394470064,7066.725717397837,0.9342541816907052,0.31339185147276727,0.2725113431612651,0.2253175404045608,0.182240686246327,0.15279086365367903,0.1272427408986694,0.0983371240915833,0.08142593301041222,0.06666611424295893,0.026420764747884247
129,0.26464582900533745,0.0740579109052162,0.0062323182816156645,0.026487352667656137,0.16112350424130759,0.06653611130684942,0.2951419932917852,1.3531492390548776,7063.610223679316,0.9342605534927312,0.3135091294517447,0.2724978311922087,0.2253664942669781,0.1823962110848654,0.15300998664819276,0.1274474249272556,0.09854289477233921,0.08161071084794544,0.06682190251273987,0.026487352667656137
130,0.2639236982925471,0.07403741658225164,0.006224208163445467,0.026452884562450013,0.16037560983018562,0.06639823803316543,0.27853261611182173,1.414835299392514,7068.328467512305,0.9342147212325435,0.3135980548330279,0.27260167061627566,0.22541031159542418,0.18237790424417663,0.15292319961083242,0.12733268090984323,0.09843908793432808,0.0815234593364782,0.06675256687752057,0.026452884562450013
131,0.2636445991613053,0.07380046092328571,0.006227469238053475,0.026466744242324716,0.1602173312788918,0.0666576780296944,0.266459124005867,1.4684777027857405,7069.118942987351,0.9341695596883585,0.31386070602979416,0.27283077531463495,0.22566384680214382,0.18260749991669323,0.15312070787062138,0.12751013672340922,0.0985722259751388,0.0816250897589184,0.06682777309264892,0.026466744242324716
132,0.2631703774843897,0.07373703983458844,0.006205604892674383,0.02637382067276008,0.15994737845855755,0.06599551123386119,0.2534923878457438,1.5355804996025977,7073.545202681433,0.9341446314102564,0.31412174877447957,0.27294228414257804,0.22563430211155405,0.1824048127665188,0.1528163676733499,0.1271602712680787,0.09823151424035921,0.08133437734220055,0.0665847328952053,0.02637382067276008
133,0.26269330643799715,0.07357784850529699,0.006197761571130309,0.026340486563660285,0.15968588925215788,0.06583365686783642,0.21812981186646135,1.6251794098033792,7072.555600568052,0.9343081743289263,0.3143411320753587,0.2731687904168398,0.2258362406557733,0.18245472144949568,0.15279215096663207,0.12708997061892308,0.09814893047669869,0.08123113905444687,0.06649522895450558,0.026340486563660285
134,0.2622868307344206,0.07337393430181038,0.006190286192790547,0.026308716308912298,0.1594922517190923,0.06559778266883158,0.19176181062421466,1.7186344684725934,7076.77127868876,0.934267819582761,0.3149171271821955,0.27351514940515104,0.22604678268288517,0.18257800148520278,0.15281414412535155,0.12704234173173432,0.09807830780144139,0.08115833506479368,0.06642335399494066,0.026308716308912298
135,0.2618785010916846,0.07322681520557228,0.006191053832011236,0.026311978789885622,0.15919357816596608,0.06575407710731467,0.1802731318605702,1.8016076003962056,7080.458014072516,0.9343854184552427,0.3154553766106511,0.27404729809079853,0.22649772383354522,0.18285270903136705,0.15298593049739306,0.12715948572307278,0.09814341684237068,0.0812003954753771,0.06645980129366393,0.026311978789885622
136,0.2612887639484126,0.0730996643339758,0.006172264143210518,0.026232122610776853,0.15885184617924603,0.06536692006329259,0.16932179446540255,1.87758013846919,7085.205807864011,0.9341910226004464,0.3157244392912903,0.2741321174653022,0.2265245964402681,0.18281335604714824,0.15289401792453758,0.12701409476580638,0.09797005075620208,0.08102186883871372,0.06629746562832005,0.026232122610776853
137,0.2607406814456423,0.07290982996751537,0.006168321593777164,0.026215366708735626,0.15845431968733503,0.06525087887387136,0.14231641315803914,1.99838654869219,7085.748167603881,0.9342859289148352,0.31601057389935294,0.27441092768868247,0.22665652327048472,0.18287242785259916,0.15290887386370927,0.1269944790245849,0.09793064616374918,0.08098960164320337,0.06626181608072786,0.026215366708735626
138,0.2602864114137796,0.07269881227677995,0.006181263651412267,0.026270370466477705,0.15812051522753615,0.06552700583751385,0.1335095293767027,2.0331871120682186,7080.690539684924,0.9342478098886791,0.3162856210609932,0.27461275234545546,0.22683173991166627,0.1829883554206663,0.15297589489282706,0.12708504770919954,0.0980573608215912,0.08111150486347003,0.06636396371128359,0.026270370466477705
139,0.26050115532272466,0.07271613370313312,0.006201307530661588,0.026355557000407807,0.158168606760301,0.065928209764071,0.1178481231418851,2.1237743708587358,7076.3578699132895,0.9341945997524611,0.31628446717620334,0.27469260952411556,0.2269407692791778,0.18313414254140503,0.15319179143115277,0.12733567111712674,0.0983208868611645,0.0813497360863965,0.0665595060889865,0.026355557000407807
140,0.2603560729232027,0.07258952545486527,0.006210651433763978,0.026395268502880584,0.15807391446588676,0.066093753886856,0.1019122224184258,2.262039329297158,7078.9235920329675,0.9340688405019459,0.31586423401649183,0.2743227738382179,0.22669885332112785,0.1830468184072456,0.15315978766688498,0.12734399542157904,0.09837171009608678,0.08141895543251719,0.06662835014963543,0.026395268502880584
141,0.2599592369882178,0.07252891181589483,0.006184834744713027,0.02628554765735463,0.1579227355537397,0.06546780553683912,0.08638567195594611,2.3035779031600816,7077.478173112695,0.934149661780277,0.315430251178724,0.27389822392673285,0.22616017541605912,0.18246108301720776,0.15260061668061511,0.12685104407670297,0.09796929198416161,0.08109067351772235,0.0663591388258196,0.02628554765735463
142,0.25927234209064165,0.07225389878228033,0.006179044093943505,0.026260937308217144,0.15751013940288908,0.06551962240766256,0.07523898150040102,2.4150698540302424,7076.84012634501,0.9341219388521634,0.3156130741258244,0.2740322660941344,0.22630242651307975,0.18255758356480373,0.15265636118777068,0.12686455798345608,0.0979483513222946,0.08106470511946486,0.0663329526822973,0.026260937308217144
143,0.2591277643110289,0.07222946396186239,0.0061997737234028485,0.02634903831891852,0.1573203859693838,0.0658484999868241,0.0627440195287588,2.5124838273876753,7076.721359532395,0.934216062664549,0.3158528437981239,0.27436908244431674,0.2267110859190588,0.18301088848720976,0.15309328654091872,0.12724889008389725,0.09826488120160697,0.0813146421733575,0.06652863176996673,0.02634903831891852
144,0.2583598084611334,0.07198228760052731,0.0061578387147218205,0.026170814471257912,0.1570513074869638,0.06493859173177363,0.05684405444209095,2.5871668390301994,7083.772020947802,0.9342652485047505,0.3157895015818732,0.27432912555369704,0.2265194512821816,0.18264264449640943,0.15262441680981562,0.1267469018670447,0.09775971183246308,0.08084799661795734,0.0661230294422789,0.026170814471257912
145,0.2587077029513352,0.07212431745214777,0.0061853607782186605,0.026287783261374896,0.1570171010799897,0.06550208846919048,0.052677678715660675,2.655722533553948,7084.600440168555,0.9342950953668727,0.31609503335350164,0.27458147611810174,0.22684202515161955,0.18305273004722245,0.1530691608513668,0.12717368905415466,0.09812886046839285,0.08116565445513078,0.06639149030431724,0.026287783261374896
146,0.25828367864692603,0.07184824390480152,0.006173633024499039,0.02623794035433413,0.1569646574802451,0.06533320693660787,0.04064252399321349,2.7622375909116244,7090.0374107500575,0.9342719556647779,0.3169192679963269,0.2752634207189301,0.22723818245606545,0.1832333811091416,0.15309949745952864,0.12712507798667355,0.0980504521547438,0.08105899053779277,0.06627923111011694,0.02623794035433413
147,0.25806529145865215,0.07181397358794789,0.006163065398500843,0.026193027937232136,0.1568854013150865,0.06506956821041447,0.041050153262770374,2.8865373645612333,7090.0548431061125,0.9342045487065018,0.31637837855152157,0.2749962682798232,0.2271180015343886,0.18311475531194674,0.15299426379439596,0.12700368873365633,0.09792262486322022,0.08095905351223963,0.06619494127266573,0.026193027937232136
148,0.25771340872451065,0.07166839085328273,0.006164273885061671,0.02619816396289911,0.15670152759049838,0.06507020576723985,0.03652272872302055,2.9109139110715616,7091.567313952323,0.9344106820913461,0.31714739784216267,0.27550985852440635,0.22741661534641253,0.18328704201913143,0.1530931070174053,0.12704806044806927,0.0979523632143225,0.08097082077638133,0.06619254681844633,0.02619816396289911
149,0.256779398728203,0.07134143915368524,0.0061636947457006565,0.02619570261379192,0.15602343128277704,0.0651444337388753,0.023576340124706333,3.0576197062601973,7089.395508706788,0.9342318244906136,0.31737541137160835,0.275740962543767,0.2276178410911298,0.18346099503638544,0.15321915132767988,0.127157873859554,0.09800746950965661,0.0809884807129046,0.06619083132908676,0.02619570261379192
150,0.2569675197203954,0.07148388733630215,0.006162403020052574,0.02619021282882699,0.1561512392246243,0.06509458382815232,0.0221287960532222,3.1657843426784207,7093.487750042926,0.9343218122209821,0.3172140976229867,0.27569646931393244,0.22765302379707714,0.18351113569714647,0.1532371306976119,0.12712337502411433,0.0979729107557199,0.08097208264000687,0.06618350128141734,0.02619021282882699
151,0.2569434777884693,0.07129385232952706,0.0061650945695847165,0.026201651871695625,0.1562753269796843,0.06524064466220773,0.01888227271088382,3.2432178481048717,7092.87798781622,0.9343573601691277,0.31733077185931224,0.27570872188924433,0.22761409071993915,0.18345815287186548,0.15319946697561732,0.1271115241797416,0.0979853250059016,0.08098787716129324,0.066199930336995,0.026201651871695625
152,0.25661062187218403,0.0713043087213249,0.006165500946902421,0.02620337900088165,0.15603589618599023,0.0651718292098779,0.010938071360801304,3.260069443192674,7092.46285485348,0.9342768742487981,0.3174424042631855,0.2758248936889809,0.22770280852204278,0.18348740355108248,0.15322821993967553,0.12713100694310972,0.0980124318692492,0.08103136404420867,0.06624066472844982,0.02620337900088165
153,0.2560258923924013,0.0710212098018372,0.006178131599095224,0.02625705924007919,0.15557853899377605,0.06537818772233886,0.010885416301279802,3.351415950791303,7090.104639745021,0.9343428279890682,0.31754306526411147,0.2760039001921594,0.22789962857197493,0.1836571644841533,0.15341814989462876,0.12728195173508955,0.09809799566046222,0.08108473966246123,0.06629051169169037,0.02625705924007919
154,0.2552971642041381,0.07086453667326724,0.006142596429343516,0.02610603477737624,0.15529846067066158,0.06467807095757117,0.008069096055907467,3.4271083510729854,7092.404188666152,0.9343807234432234,0.3173547068904171,0.27575098556694966,0.22753146097009436,0.18326685755025773,0.15298114924422113,0.12685175527965192,0.09768894735055092,0.08072056049556085,0.06597564316221646,0.02610603477737624
155,0.25556149298236486,0.07090724553680901,0.0061637626512269506,0.02619599119415541,0.1553201600363403,0.06508962022679629,0.006014773735295664,3.5584055936380183,7094.762928721669,0.9343537830171131,0.3177832285344819,0.27633044996977724,0.22811104646532526,0.1837712940606442,0.1533826851582789,0.12717751457250162,0.09796567832976034,0.0809610403746694,0.06618068528944974,0.02619599119415541
